Time	#DestinationIp	Send Tcp throughput	Number of Lost Pkts	Number of Tx Pkts
1.475		7.0.0.2		0			0			74
1.48		1.0.0.2		0			0			74
1.48		7.0.0.2		0			0			74
1.485		1.0.0.2		0			0			75
1.485		7.0.0.2		0			0			75
1.49		1.0.0.2		0			0			75
1.49		7.0.0.2		0			0			75
1.495		1.0.0.2		0			0			76
1.495		7.0.0.2		0			0			76
1.5		1.0.0.2		0			0			76
1.5		7.0.0.2		0			0			76
1.505		1.0.0.2		0			0			77
1.505		7.0.0.2		0			0			77
1.51		1.0.0.2		0			0			77
1.51		7.0.0.2		0			0			77
1.515		1.0.0.2		0			0			78
1.515		7.0.0.2		0			0			78
1.52		1.0.0.2		0			0			78
1.52		7.0.0.2		0			0			78
1.525		1.0.0.2		0			0			79
1.525		7.0.0.2		0			0			79
1.53		1.0.0.2		0			0			79
1.53		7.0.0.2		0			0			79
1.535		1.0.0.2		0			0			80
1.535		7.0.0.2		0			0			80
1.54		1.0.0.2		0			0			80
1.54		7.0.0.2		0			0			80
1.545		1.0.0.2		0			0			81
1.545		7.0.0.2		0			0			81
1.55		1.0.0.2		0			0			81
1.55		7.0.0.2		0			0			81
1.555		1.0.0.2		0			0			82
1.555		7.0.0.2		0			0			82
1.56		1.0.0.2		0			0			82
1.56		7.0.0.2		0			0			82
1.565		1.0.0.2		0			0			83
1.565		7.0.0.2		0			0			83
1.57		1.0.0.2		0			0			83
1.57		7.0.0.2		0			0			83
1.575		1.0.0.2		0			0			84
1.575		7.0.0.2		0			0			84
1.58		1.0.0.2		0			0			84
1.58		7.0.0.2		0			0			84
1.585		1.0.0.2		0			0			85
1.585		7.0.0.2		0			0			85
1.59		1.0.0.2		0			0			85
1.59		7.0.0.2		0			0			85
1.595		1.0.0.2		0			0			86
1.595		7.0.0.2		0			0			86
1.6		1.0.0.2		0			0			86
1.6		7.0.0.2		0			0			86
1.605		1.0.0.2		0			0			87
1.605		7.0.0.2		0			0			87
1.61		1.0.0.2		0			0			87
1.61		7.0.0.2		0			0			87
1.615		1.0.0.2		0			0			88
1.615		7.0.0.2		0			0			88
1.62		1.0.0.2		0			0			88
1.62		7.0.0.2		0			0			88
1.625		1.0.0.2		0			0			89
1.625		7.0.0.2		0			0			89
1.63		1.0.0.2		0			0			89
1.63		7.0.0.2		0			0			89
1.635		1.0.0.2		0			0			90
1.635		7.0.0.2		0			0			90
1.64		1.0.0.2		0			0			90
1.64		7.0.0.2		0			0			90
1.645		1.0.0.2		0			0			91
1.645		7.0.0.2		0			0			91
1.65		1.0.0.2		0			0			91
1.65		7.0.0.2		0			0			91
1.655		1.0.0.2		0			0			92
1.655		7.0.0.2		0			0			92
1.66		1.0.0.2		0			0			92
1.66		7.0.0.2		0			0			92
1.665		1.0.0.2		0			0			93
1.665		7.0.0.2		0			0			93
1.67		1.0.0.2		0			0			93
1.67		7.0.0.2		0			0			93
1.675		1.0.0.2		0			0			94
1.675		7.0.0.2		0			0			94
1.68		1.0.0.2		0			0			94
1.68		7.0.0.2		0			0			94
1.685		1.0.0.2		0			0			95
1.685		7.0.0.2		0			0			95
1.69		1.0.0.2		0			0			95
1.69		7.0.0.2		0			0			95
1.695		1.0.0.2		0			0			96
1.695		7.0.0.2		0			0			96
1.7		1.0.0.2		0			0			96
1.7		7.0.0.2		0			0			96
1.705		1.0.0.2		0			0			97
1.705		7.0.0.2		0			0			97
1.71		1.0.0.2		0			0			97
1.71		7.0.0.2		0			0			97
1.715		1.0.0.2		0			0			98
1.715		7.0.0.2		0			0			98
1.72		1.0.0.2		0			0			98
1.72		7.0.0.2		0			0			98
1.725		1.0.0.2		0			0			99
1.725		7.0.0.2		0			0			99
1.73		1.0.0.2		0			0			99
1.73		7.0.0.2		0			0			99
1.735		1.0.0.2		0			0			100
1.735		7.0.0.2		0			0			100
1.74		1.0.0.2		0			0			100
1.74		7.0.0.2		0			0			100
1.745		1.0.0.2		0			0			101
1.745		7.0.0.2		0			0			101
1.75		1.0.0.2		0			0			101
