% time	cellId	IMSI	RNTI	layer	mcs	size	rv	ndi	ccId
95417	4	1	6	0	28	2196	0	1	0
95427	4	1	6	0	28	2196	0	1	0
95437	4	1	6	0	28	2196	0	1	0
95447	4	1	6	0	28	2196	0	1	0
95457	4	1	6	0	28	2196	0	1	0
95467	4	1	6	0	28	2196	0	1	0
95477	4	1	6	0	28	2196	0	1	0
95487	4	1	6	0	28	2196	0	1	0
95489	4	1	6	0	28	2196	0	1	0
95497	4	1	6	0	28	2196	0	1	0
95507	4	1	6	0	28	2196	0	1	0
95517	4	1	6	0	28	2196	0	1	0
95527	4	1	6	0	28	2196	0	1	0
95537	4	1	6	0	28	2196	0	1	0
95547	4	1	6	0	28	2196	0	1	0
95557	4	1	6	0	28	2196	0	1	0
95567	4	1	6	0	28	2196	0	1	0
95569	4	1	6	0	28	2196	0	1	0
95577	4	1	6	0	28	2196	0	1	0
95587	4	1	6	0	28	2196	0	1	0
95597	4	1	6	0	28	2196	0	1	0
95607	4	1	6	0	28	2196	0	1	0
95617	4	1	6	0	28	2196	0	1	0
95627	4	1	6	0	28	2196	0	1	0
95637	4	1	6	0	28	2196	0	1	0
95647	4	1	6	0	28	2196	0	1	0
95657	4	1	6	0	28	2196	0	1	0
95667	4	1	6	0	28	2196	0	1	0
95677	4	1	6	0	28	2196	0	1	0
95687	4	1	6	0	28	2196	0	1	0
95697	4	1	6	0	28	2196	0	1	0
95707	4	1	6	0	28	2196	0	1	0
95717	4	1	6	0	28	2196	0	1	0
95727	4	1	6	0	28	2196	0	1	0
95729	4	1	6	0	28	2196	0	1	0
95737	4	1	6	0	28	2196	0	1	0
95747	4	1	6	0	28	2196	0	1	0
95757	4	1	6	0	28	2196	0	1	0
95767	4	1	6	0	28	2196	0	1	0
95777	4	1	6	0	28	2196	0	1	0
95787	4	1	6	0	28	2196	0	1	0
95797	4	1	6	0	28	2196	0	1	0
95807	4	1	6	0	28	2196	0	1	0
95817	4	1	6	0	28	2196	0	1	0
95827	4	1	6	0	28	2196	0	1	0
95837	4	1	6	0	28	2196	0	1	0
95847	4	1	6	0	28	2196	0	1	0
95857	4	1	6	0	28	2196	0	1	0
95867	4	1	6	0	28	2196	0	1	0
95877	4	1	6	0	28	2196	0	1	0
95887	4	1	6	0	28	2196	0	1	0
95897	4	1	6	0	28	2196	0	1	0
95907	4	1	6	0	28	2196	0	1	0
95917	4	1	6	0	28	2196	0	1	0
95927	4	1	6	0	28	2196	0	1	0
95937	4	1	6	0	28	2196	0	1	0
95947	4	1	6	0	28	2196	0	1	0
95957	4	1	6	0	28	2196	0	1	0
95967	4	1	6	0	28	2196	0	1	0
95969	4	1	6	0	28	2196	0	1	0
95977	4	1	6	0	28	2196	0	1	0
95987	4	1	6	0	28	2196	0	1	0
95997	4	1	6	0	28	2196	0	1	0
96007	4	1	6	0	28	2196	0	1	0
96017	4	1	6	0	28	2196	0	1	0
96027	4	1	6	0	28	2196	0	1	0
96037	4	1	6	0	28	2196	0	1	0
96047	4	1	6	0	28	2196	0	1	0
96049	4	1	6	0	28	2196	0	1	0
96057	4	1	6	0	28	2196	0	1	0
96067	4	1	6	0	28	2196	0	1	0
96077	4	1	6	0	28	2196	0	1	0
96087	4	1	6	0	28	2196	0	1	0
96097	4	1	6	0	28	2196	0	1	0
96107	4	1	6	0	28	2196	0	1	0
96117	4	1	6	0	28	2196	0	1	0
96127	4	1	6	0	28	2196	0	1	0
96137	4	1	6	0	28	2196	0	1	0
96147	4	1	6	0	28	2196	0	1	0
96157	4	1	6	0	28	2196	0	1	0
96167	4	1	6	0	28	2196	0	1	0
96177	4	1	6	0	28	2196	0	1	0
96187	4	1	6	0	28	2196	0	1	0
96197	4	1	6	0	28	2196	0	1	0
96207	4	1	6	0	28	2196	0	1	0
96209	4	1	6	0	28	2196	0	1	0
96217	4	1	6	0	28	2196	0	1	0
96227	4	1	6	0	28	2196	0	1	0
96237	4	1	6	0	28	2196	0	1	0
96247	4	1	6	0	28	2196	0	1	0
96257	4	1	6	0	28	2196	0	1	0
96267	4	1	6	0	28	2196	0	1	0
96277	4	1	6	0	28	2196	0	1	0
96287	4	1	6	0	28	2196	0	1	0
96297	4	1	6	0	28	2196	0	1	0
96307	4	1	6	0	28	2196	0	1	0
96317	4	1	6	0	28	2196	0	1	0
96327	4	1	6	0	28	2196	0	1	0
96337	4	1	6	0	28	2196	0	1	0
96347	4	1	6	0	28	2196	0	1	0
96357	4	1	6	0	28	2196	0	1	0
96367	4	1	6	0	28	2196	0	1	0
96377	4	1	6	0	28	2196	0	1	0
96387	4	1	6	0	28	2196	0	1	0
96397	4	1	6	0	28	2196	0	1	0
96407	4	1	6	0	28	2196	0	1	0
96417	4	1	6	0	28	2196	0	1	0
96427	4	1	6	0	28	2196	0	1	0
96437	4	1	6	0	28	2196	0	1	0
96447	4	1	6	0	28	2196	0	1	0
96449	4	1	6	0	28	2196	0	1	0
96457	4	1	6	0	28	2196	0	1	0
96467	4	1	6	0	28	2196	0	1	0
96477	4	1	6	0	28	2196	0	1	0
96487	4	1	6	0	28	2196	0	1	0
96497	4	1	6	0	28	2196	0	1	0
96507	4	1	6	0	28	2196	0	1	0
96517	4	1	6	0	28	2196	0	1	0
96527	4	1	6	0	28	2196	0	1	0
96529	4	1	6	0	28	2196	0	1	0
96537	4	1	6	0	28	2196	0	1	0
96547	4	1	6	0	28	2196	0	1	0
96557	4	1	6	0	28	2196	0	1	0
96567	4	1	6	0	28	2196	0	1	0
96577	4	1	6	0	28	2196	0	1	0
96587	4	1	6	0	28	2196	0	1	0
96597	4	1	6	0	28	2196	0	1	0
96607	4	1	6	0	28	2196	0	1	0
96617	4	1	6	0	28	2196	0	1	0
96627	4	1	6	0	28	2196	0	1	0
96637	4	1	6	0	28	2196	0	1	0
96647	4	1	6	0	28	2196	0	1	0
96657	4	1	6	0	28	2196	0	1	0
96667	4	1	6	0	28	2196	0	1	0
96677	4	1	6	0	28	2196	0	1	0
96687	4	1	6	0	28	2196	0	1	0
96689	4	1	6	0	28	2196	0	1	0
96697	4	1	6	0	28	2196	0	1	0
96707	4	1	6	0	28	2196	0	1	0
96717	4	1	6	0	28	2196	0	1	0
96727	4	1	6	0	28	2196	0	1	0
96737	4	1	6	0	28	2196	0	1	0
96747	4	1	6	0	28	2196	0	1	0
96757	4	1	6	0	28	2196	0	1	0
96767	4	1	6	0	28	2196	0	1	0
96777	4	1	6	0	28	2196	0	1	0
96787	4	1	6	0	28	2196	0	1	0
96797	4	1	6	0	28	2196	0	1	0
96807	4	1	6	0	28	2196	0	1	0
96817	4	1	6	0	28	2196	0	1	0
96827	4	1	6	0	28	2196	0	1	0
96837	4	1	6	0	28	2196	0	1	0
96847	4	1	6	0	28	2196	0	1	0
96857	4	1	6	0	28	2196	0	1	0
96867	4	1	6	0	28	2196	0	1	0
96877	4	1	6	0	28	2196	0	1	0
96887	4	1	6	0	28	2196	0	1	0
96897	4	1	6	0	28	2196	0	1	0
96907	4	1	6	0	28	2196	0	1	0
96917	4	1	6	0	28	2196	0	1	0
96927	4	1	6	0	28	2196	0	1	0
96935	4	1	6	0	28	2196	0	1	0
96937	4	1	6	0	28	2196	0	1	0
96947	4	1	6	0	28	2196	0	1	0
96957	4	1	6	0	28	2196	0	1	0
96967	4	1	6	0	28	2196	0	1	0
96977	4	1	6	0	28	2196	0	1	0
96987	4	1	6	0	28	2196	0	1	0
96997	4	1	6	0	28	2196	0	1	0
97007	4	1	6	0	28	2196	0	1	0
97009	4	1	6	0	28	2196	0	1	0
97017	4	1	6	0	28	2196	0	1	0
97027	4	1	6	0	28	2196	0	1	0
97037	4	1	6	0	28	2196	0	1	0
97047	4	1	6	0	28	2196	0	1	0
97057	4	1	6	0	28	2196	0	1	0
97067	4	1	6	0	28	2196	0	1	0
97077	4	1	6	0	28	2196	0	1	0
97087	4	1	6	0	28	2196	0	1	0
97097	4	1	6	0	28	2196	0	1	0
97107	4	1	6	0	28	2196	0	1	0
97117	4	1	6	0	28	2196	0	1	0
97127	4	1	6	0	28	2196	0	1	0
97137	4	1	6	0	28	2196	0	1	0
97147	4	1	6	0	28	2196	0	1	0
97157	4	1	6	0	28	2196	0	1	0
97167	4	1	6	0	28	2196	0	1	0
97169	4	1	6	0	28	2196	0	1	0
97177	4	1	6	0	28	2196	0	1	0
97187	4	1	6	0	28	2196	0	1	0
97197	4	1	6	0	28	2196	0	1	0
97207	4	1	6	0	28	2196	0	1	0
97217	4	1	6	0	28	2196	0	1	0
97227	4	1	6	0	28	2196	0	1	0
97237	4	1	6	0	28	2196	0	1	0
97247	4	1	6	0	28	2196	0	1	0
97257	4	1	6	0	28	2196	0	1	0
97267	4	1	6	0	28	2196	0	1	0
97277	4	1	6	0	28	2196	0	1	0
97287	4	1	6	0	28	2196	0	1	0
97297	4	1	6	0	28	2196	0	1	0
97307	4	1	6	0	28	2196	0	1	0
97317	4	1	6	0	28	2196	0	1	0
97327	4	1	6	0	28	2196	0	1	0
97337	4	1	6	0	28	2196	0	1	0
97347	4	1	6	0	28	2196	0	1	0
97357	4	1	6	0	28	2196	0	1	0
97367	4	1	6	0	28	2196	0	1	0
97377	4	1	6	0	28	2196	0	1	0
97387	4	1	6	0	28	2196	0	1	0
97397	4	1	6	0	28	2196	0	1	0
97407	4	1	6	0	28	2196	0	1	0
97409	4	1	6	0	28	2196	0	1	0
97417	4	1	6	0	28	2196	0	1	0
97427	4	1	6	0	28	2196	0	1	0
97437	4	1	6	0	28	2196	0	1	0
97447	4	1	6	0	28	2196	0	1	0
97457	4	1	6	0	28	2196	0	1	0
97467	4	1	6	0	28	2196	0	1	0
97477	4	1	6	0	28	2196	0	1	0
97487	4	1	6	0	28	2196	0	1	0
97489	4	1	6	0	28	2196	0	1	0
97497	4	1	6	0	28	2196	0	1	0
97507	4	1	6	0	28	2196	0	1	0
97517	4	1	6	0	28	2196	0	1	0
97527	4	1	6	0	28	2196	0	1	0
97537	4	1	6	0	28	2196	0	1	0
97547	4	1	6	0	28	2196	0	1	0
97557	4	1	6	0	28	2196	0	1	0
97567	4	1	6	0	28	2196	0	1	0
97577	4	1	6	0	28	2196	0	1	0
97587	4	1	6	0	28	2196	0	1	0
97597	4	1	6	0	28	2196	0	1	0
97607	4	1	6	0	28	2196	0	1	0
97617	4	1	6	0	28	2196	0	1	0
97627	4	1	6	0	28	2196	0	1	0
97637	4	1	6	0	28	2196	0	1	0
97647	4	1	6	0	28	2196	0	1	0
97649	4	1	6	0	28	2196	0	1	0
97657	4	1	6	0	28	2196	0	1	0
97667	4	1	6	0	28	2196	0	1	0
97677	4	1	6	0	28	2196	0	1	0
97687	4	1	6	0	28	2196	0	1	0
97697	4	1	6	0	28	2196	0	1	0
97707	4	1	6	0	28	2196	0	1	0
97717	4	1	6	0	28	2196	0	1	0
97727	4	1	6	0	28	2196	0	1	0
97737	4	1	6	0	28	2196	0	1	0
97747	4	1	6	0	28	2196	0	1	0
97757	4	1	6	0	28	2196	0	1	0
97767	4	1	6	0	28	2196	0	1	0
97777	4	1	6	0	28	2196	0	1	0
97787	4	1	6	0	28	2196	0	1	0
97797	4	1	6	0	28	2196	0	1	0
97807	4	1	6	0	28	2196	0	1	0
97817	4	1	6	0	28	2196	0	1	0
97827	4	1	6	0	28	2196	0	1	0
97837	4	1	6	0	28	2196	0	1	0
97847	4	1	6	0	28	2196	0	1	0
97857	4	1	6	0	28	2196	0	1	0
97867	4	1	6	0	28	2196	0	1	0
97877	4	1	6	0	28	2196	0	1	0
97887	4	1	6	0	28	2196	0	1	0
97889	4	1	6	0	28	2196	0	1	0
97897	4	1	6	0	28	2196	0	1	0
97907	4	1	6	0	28	2196	0	1	0
97917	4	1	6	0	28	2196	0	1	0
97927	4	1	6	0	28	2196	0	1	0
97937	4	1	6	0	28	2196	0	1	0
97947	4	1	6	0	28	2196	0	1	0
97957	4	1	6	0	28	2196	0	1	0
97967	4	1	6	0	28	2196	0	1	0
97969	4	1	6	0	28	2196	0	1	0
97977	4	1	6	0	28	2196	0	1	0
97987	4	1	6	0	28	2196	0	1	0
97997	4	1	6	0	28	2196	0	1	0
98007	4	1	6	0	28	2196	0	1	0
98017	4	1	6	0	28	2196	0	1	0
98027	4	1	6	0	28	2196	0	1	0
98037	4	1	6	0	28	2196	0	1	0
98047	4	1	6	0	28	2196	0	1	0
98057	4	1	6	0	28	2196	0	1	0
98067	4	1	6	0	28	2196	0	1	0
98077	4	1	6	0	28	2196	0	1	0
98087	4	1	6	0	28	2196	0	1	0
98097	4	1	6	0	28	2196	0	1	0
98107	4	1	6	0	28	2196	0	1	0
98117	4	1	6	0	28	2196	0	1	0
98127	4	1	6	0	28	2196	0	1	0
98129	4	1	6	0	28	2196	0	1	0
98137	4	1	6	0	28	2196	0	1	0
98147	4	1	6	0	28	2196	0	1	0
98157	4	1	6	0	28	2196	0	1	0
98167	4	1	6	0	28	2196	0	1	0
98177	4	1	6	0	28	2196	0	1	0
98187	4	1	6	0	28	2196	0	1	0
98197	4	1	6	0	28	2196	0	1	0
98207	4	1	6	0	28	2196	0	1	0
98217	4	1	6	0	28	2196	0	1	0
98227	4	1	6	0	28	2196	0	1	0
98237	4	1	6	0	28	2196	0	1	0
98247	4	1	6	0	28	2196	0	1	0
98257	4	1	6	0	28	2196	0	1	0
98267	4	1	6	0	28	2196	0	1	0
98277	4	1	6	0	28	2196	0	1	0
98287	4	1	6	0	28	2196	0	1	0
98297	4	1	6	0	28	2196	0	1	0
98307	4	1	6	0	28	2196	0	1	0
98317	4	1	6	0	28	2196	0	1	0
98327	4	1	6	0	28	2196	0	1	0
98337	4	1	6	0	28	2196	0	1	0
98347	4	1	6	0	28	2196	0	1	0
98357	4	1	6	0	28	2196	0	1	0
98367	4	1	6	0	28	2196	0	1	0
98369	4	1	6	0	28	2196	0	1	0
98377	4	1	6	0	28	2196	0	1	0
98387	4	1	6	0	28	2196	0	1	0
98397	4	1	6	0	28	2196	0	1	0
98407	4	1	6	0	28	2196	0	1	0
98409	4	1	6	0	28	2196	0	1	0
98417	4	1	6	0	28	2196	0	1	0
98427	4	1	6	0	28	2196	0	1	0
98437	4	1	6	0	28	2196	0	1	0
98447	4	1	6	0	28	2196	0	1	0
98449	4	1	6	0	28	2196	0	1	0
98457	4	1	6	0	28	2196	0	1	0
98467	4	1	6	0	28	2196	0	1	0
98477	4	1	6	0	28	2196	0	1	0
98487	4	1	6	0	28	2196	0	1	0
98497	4	1	6	0	28	2196	0	1	0
98507	4	1	6	0	28	2196	0	1	0
98517	4	1	6	0	28	2196	0	1	0
98527	4	1	6	0	28	2196	0	1	0
98537	4	1	6	0	28	2196	0	1	0
98547	4	1	6	0	28	2196	0	1	0
98557	4	1	6	0	28	2196	0	1	0
98567	4	1	6	0	28	2196	0	1	0
98577	4	1	6	0	28	2196	0	1	0
98587	4	1	6	0	28	2196	0	1	0
98597	4	1	6	0	28	2196	0	1	0
98607	4	1	6	0	28	2196	0	1	0
98609	4	1	6	0	28	2196	0	1	0
98617	4	1	6	0	28	2196	0	1	0
98627	4	1	6	0	28	2196	0	1	0
98637	4	1	6	0	28	2196	0	1	0
98647	4	1	6	0	28	2196	0	1	0
98657	4	1	6	0	28	2196	0	1	0
98667	4	1	6	0	28	2196	0	1	0
98677	4	1	6	0	28	2196	0	1	0
98687	4	1	6	0	28	2196	0	1	0
98697	4	1	6	0	28	2196	0	1	0
98707	4	1	6	0	28	2196	0	1	0
98717	4	1	6	0	28	2196	0	1	0
98727	4	1	6	0	28	2196	0	1	0
98737	4	1	6	0	28	2196	0	1	0
98747	4	1	6	0	28	2196	0	1	0
98757	4	1	6	0	28	2196	0	1	0
98767	4	1	6	0	28	2196	0	1	0
98777	4	1	6	0	28	2196	0	1	0
98787	4	1	6	0	28	2196	0	1	0
98797	4	1	6	0	28	2196	0	1	0
98807	4	1	6	0	28	2196	0	1	0
98817	4	1	6	0	28	2196	0	1	0
98827	4	1	6	0	28	2196	0	1	0
98837	4	1	6	0	28	2196	0	1	0
98847	4	1	6	0	28	2196	0	1	0
98849	4	1	6	0	28	2196	0	1	0
98857	4	1	6	0	28	2196	0	1	0
98867	4	1	6	0	28	2196	0	1	0
98877	4	1	6	0	28	2196	0	1	0
98887	4	1	6	0	28	2196	0	1	0
98897	4	1	6	0	28	2196	0	1	0
98907	4	1	6	0	28	2196	0	1	0
98917	4	1	6	0	28	2196	0	1	0
98927	4	1	6	0	28	2196	0	1	0
98929	4	1	6	0	28	2196	0	1	0
98936	4	1	6	0	28	2196	1	0	0
98937	4	1	6	0	28	2196	0	1	0
98947	4	1	6	0	28	2196	0	1	0
98957	4	1	6	0	28	2196	0	1	0
98967	4	1	6	0	28	2196	0	1	0
98977	4	1	6	0	28	2196	0	1	0
98987	4	1	6	0	28	2196	0	1	0
98997	4	1	6	0	28	2196	0	1	0
99007	4	1	6	0	28	2196	0	1	0
99017	4	1	6	0	28	2196	0	1	0
99027	4	1	6	0	28	2196	0	1	0
99037	4	1	6	0	28	2196	0	1	0
99047	4	1	6	0	28	2196	0	1	0
99057	4	1	6	0	28	2196	0	1	0
99067	4	1	6	0	28	2196	0	1	0
99077	4	1	6	0	28	2196	0	1	0
99087	4	1	6	0	28	2196	0	1	0
99089	4	1	6	0	28	2196	0	1	0
99097	4	1	6	0	28	2196	0	1	0
99107	4	1	6	0	28	2196	0	1	0
99117	4	1	6	0	28	2196	0	1	0
99127	4	1	6	0	28	2196	0	1	0
99137	4	1	6	0	28	2196	0	1	0
99147	4	1	6	0	28	2196	0	1	0
99157	4	1	6	0	28	2196	0	1	0
99167	4	1	6	0	28	2196	0	1	0
99177	4	1	6	0	28	2196	0	1	0
99187	4	1	6	0	28	2196	0	1	0
99197	4	1	6	0	28	2196	0	1	0
99207	4	1	6	0	28	2196	0	1	0
99209	4	1	6	0	28	2196	0	1	0
99217	4	1	6	0	28	2196	0	1	0
99227	4	1	6	0	28	2196	0	1	0
99237	4	1	6	0	28	2196	0	1	0
99247	4	1	6	0	28	2196	0	1	0
99257	4	1	6	0	28	2196	0	1	0
99267	4	1	6	0	28	2196	0	1	0
99277	4	1	6	0	28	2196	0	1	0
99287	4	1	6	0	28	2196	0	1	0
99297	4	1	6	0	28	2196	0	1	0
99307	4	1	6	0	28	2196	0	1	0
99317	4	1	6	0	28	2196	0	1	0
99327	4	1	6	0	28	2196	0	1	0
99329	4	1	6	0	28	2196	0	1	0
99337	4	1	6	0	28	2196	0	1	0
99347	4	1	6	0	28	2196	0	1	0
99350	4	1	6	0	28	2196	0	1	0
99357	4	1	6	0	28	2196	0	1	0
99367	4	1	6	0	28	2196	0	1	0
99377	4	1	6	0	28	2196	0	1	0
99387	4	1	6	0	28	2196	0	1	0
99397	4	1	6	0	28	2196	0	1	0
99407	4	1	6	0	28	2196	0	1	0
99411	4	1	6	0	28	2196	0	1	0
99417	4	1	6	0	28	2196	0	1	0
99427	4	1	6	0	28	2196	0	1	0
99437	4	1	6	0	28	2196	0	1	0
99439	4	1	6	0	28	2196	0	1	0
99447	4	1	6	0	28	2196	0	1	0
99457	4	1	6	0	28	2196	0	1	0
99467	4	1	6	0	28	2196	0	1	0
99477	4	1	6	0	28	2196	0	1	0
99487	4	1	6	0	28	2196	0	1	0
99497	4	1	6	0	28	2196	0	1	0
99507	4	1	6	0	28	2196	0	1	0
99517	4	1	6	0	28	2196	0	1	0
99527	4	1	6	0	28	2196	0	1	0
99537	4	1	6	0	28	2196	0	1	0
99547	4	1	6	0	28	2196	0	1	0
99557	4	1	6	0	28	2196	0	1	0
99567	4	1	6	0	28	2196	0	1	0
99569	4	1	6	0	28	2196	0	1	0
99577	4	1	6	0	28	2196	0	1	0
99587	4	1	6	0	28	2196	0	1	0
99597	4	1	6	0	28	2196	0	1	0
99607	4	1	6	0	28	2196	0	1	0
99609	4	1	6	0	28	2196	0	1	0
99629	4	1	6	0	28	2196	0	1	0
99637	5	1	1	0	0	81	0	1	0
99638	5	1	1	0	28	2196	0	1	0
99647	5	1	1	0	28	2196	0	1	0
99648	5	1	1	0	28	2196	0	1	0
99649	4	1	6	0	28	2196	0	1	0
99649	5	1	1	0	28	2196	0	1	0
99656	5	1	1	0	28	2196	1	0	0
99657	5	1	1	0	28	2196	0	1	0
99667	5	1	1	0	28	2196	0	1	0
99668	5	1	1	0	28	2196	0	1	0
99669	5	1	1	0	28	2196	0	1	0
99677	5	1	1	0	28	2196	0	1	0
99687	5	1	1	0	28	2196	0	1	0
99697	5	1	1	0	28	2196	0	1	0
99707	5	1	1	0	28	2196	0	1	0
99717	5	1	1	0	28	2196	0	1	0
99727	5	1	1	0	28	2196	0	1	0
99737	5	1	1	0	28	2196	0	1	0
99747	5	1	1	0	28	2196	0	1	0
99757	5	1	1	0	28	2196	0	1	0
99767	5	1	1	0	28	2196	0	1	0
99777	5	1	1	0	28	2196	0	1	0
99787	5	1	1	0	28	2196	0	1	0
99797	5	1	1	0	28	2196	0	1	0
99807	5	1	1	0	28	2196	0	1	0
99817	5	1	1	0	28	2196	0	1	0
99827	5	1	1	0	28	2196	0	1	0
99837	5	1	1	0	28	2196	0	1	0
99839	5	1	1	0	28	2196	0	1	0
99847	5	1	1	0	28	2196	0	1	0
99857	5	1	1	0	28	2196	0	1	0
99867	5	1	1	0	28	2196	0	1	0
99877	5	1	1	0	28	2196	0	1	0
99887	5	1	1	0	28	2196	0	1	0
99897	5	1	1	0	28	2196	0	1	0
99907	5	1	1	0	28	2196	0	1	0
99917	5	1	1	0	28	2196	0	1	0
99927	5	1	1	0	28	2196	0	1	0
99937	5	1	1	0	28	2196	0	1	0
99947	5	1	1	0	28	2196	0	1	0
99957	5	1	1	0	28	2196	0	1	0
99967	5	1	1	0	28	2196	0	1	0
99977	5	1	1	0	28	2196	0	1	0
99987	5	1	1	0	28	2196	0	1	0
99997	5	1	1	0	28	2196	0	1	0
100007	5	1	1	0	28	2196	0	1	0
100017	5	1	1	0	28	2196	0	1	0
100027	5	1	1	0	28	2196	0	1	0
100037	5	1	1	0	28	2196	0	1	0
100047	5	1	1	0	28	2196	0	1	0
100049	5	1	1	0	28	2196	0	1	0
100057	5	1	1	0	28	2196	0	1	0
100067	5	1	1	0	28	2196	0	1	0
100077	5	1	1	0	28	2196	0	1	0
100087	5	1	1	0	28	2196	0	1	0
100097	5	1	1	0	28	2196	0	1	0
100107	5	1	1	0	28	2196	0	1	0
100117	5	1	1	0	28	2196	0	1	0
100127	5	1	1	0	28	2196	0	1	0
100137	5	1	1	0	28	2196	0	1	0
100147	5	1	1	0	28	2196	0	1	0
100157	5	1	1	0	28	2196	0	1	0
100167	5	1	1	0	28	2196	0	1	0
100177	5	1	1	0	28	2196	0	1	0
100187	5	1	1	0	28	2196	0	1	0
100197	5	1	1	0	28	2196	0	1	0
100207	5	1	1	0	28	2196	0	1	0
100217	5	1	1	0	28	2196	0	1	0
100227	5	1	1	0	28	2196	0	1	0
100237	5	1	1	0	28	2196	0	1	0
100247	5	1	1	0	28	2196	0	1	0
100257	5	1	1	0	28	2196	0	1	0
100267	5	1	1	0	28	2196	0	1	0
100277	5	1	1	0	28	2196	0	1	0
100287	5	1	1	0	28	2196	0	1	0
100295	5	1	1	0	28	2196	0	1	0
100297	5	1	1	0	28	2196	0	1	0
100307	5	1	1	0	28	2196	0	1	0
100317	5	1	1	0	28	2196	0	1	0
100327	5	1	1	0	28	2196	0	1	0
100335	5	1	1	0	28	2196	0	1	0
100354	4	1	7	0	28	2196	0	1	0
100355	4	1	7	0	28	2196	0	1	0
100355	5	1	1	0	28	2196	0	1	0
100357	4	1	7	0	28	2196	0	1	0
100362	4	1	7	0	28	2196	1	0	0
100367	4	1	7	0	28	2196	0	1	0
100374	4	1	7	0	28	2196	0	1	0
100375	4	1	7	0	28	2196	0	1	0
100377	4	1	7	0	28	2196	0	1	0
100378	4	1	7	0	28	2196	0	1	0
100379	4	1	7	0	28	2196	0	1	0
100380	4	1	7	0	28	2196	0	1	0
100381	4	1	7	0	28	2196	0	1	0
100382	4	1	7	0	28	2196	0	1	0
100383	4	1	7	0	28	2196	0	1	0
100384	4	1	7	0	28	2196	0	1	0
100386	4	1	7	0	28	2196	0	1	0
100390	4	1	7	0	28	2196	0	1	0
100391	4	1	7	0	28	2196	0	1	0
100397	4	1	7	0	28	2196	0	1	0
100407	4	1	7	0	28	2196	0	1	0
100409	4	1	7	0	28	2196	0	1	0
100417	4	1	7	0	28	2196	0	1	0
100427	4	1	7	0	28	2196	0	1	0
100437	4	1	7	0	28	2196	0	1	0
100447	4	1	7	0	28	2196	0	1	0
100457	4	1	7	0	28	2196	0	1	0
100467	4	1	7	0	28	2196	0	1	0
100477	4	1	7	0	28	2196	0	1	0
100487	4	1	7	0	28	2196	0	1	0
100497	4	1	7	0	28	2196	0	1	0
100507	4	1	7	0	28	2196	0	1	0
100517	4	1	7	0	28	2196	0	1	0
100527	4	1	7	0	28	2196	0	1	0
100537	4	1	7	0	28	2196	0	1	0
100547	4	1	7	0	28	2196	0	1	0
100557	4	1	7	0	28	2196	0	1	0
100567	4	1	7	0	28	2196	0	1	0
100577	4	1	7	0	28	2196	0	1	0
100587	4	1	7	0	28	2196	0	1	0
100597	4	1	7	0	28	2196	0	1	0
100607	4	1	7	0	28	2196	0	1	0
100617	4	1	7	0	28	2196	0	1	0
100627	4	1	7	0	28	2196	0	1	0
100637	4	1	7	0	28	2196	0	1	0
100647	4	1	7	0	28	2196	0	1	0
100649	4	1	7	0	28	2196	0	1	0
100657	4	1	7	0	28	2196	0	1	0
100667	4	1	7	0	28	2196	0	1	0
100677	4	1	7	0	28	2196	0	1	0
100687	4	1	7	0	24	1620	0	1	0
100697	4	1	7	0	28	2196	0	1	0
100707	4	1	7	0	28	2196	0	1	0
100717	4	1	7	0	28	2196	0	1	0
100727	4	1	7	0	28	2196	0	1	0
100737	4	1	7	0	28	2196	0	1	0
100747	4	1	7	0	28	2196	0	1	0
100757	4	1	7	0	28	2196	0	1	0
100767	4	1	7	0	28	2196	0	1	0
100777	4	1	7	0	28	2196	0	1	0
100787	4	1	7	0	28	2196	0	1	0
100797	4	1	7	0	28	2196	0	1	0
100807	4	1	7	0	28	2196	0	1	0
100809	4	1	7	0	28	2196	0	1	0
100817	4	1	7	0	28	2196	0	1	0
100827	4	1	7	0	28	2196	0	1	0
100837	4	1	7	0	28	2196	0	1	0
100847	4	1	7	0	28	2196	0	1	0
100857	4	1	7	0	28	2196	0	1	0
100867	4	1	7	0	28	2196	0	1	0
100877	4	1	7	0	28	2196	0	1	0
100887	4	1	7	0	28	2196	0	1	0
100889	4	1	7	0	28	2196	0	1	0
100897	4	1	7	0	28	2196	0	1	0
100907	4	1	7	0	28	2196	0	1	0
100917	4	1	7	0	28	2196	0	1	0
100927	4	1	7	0	28	2196	0	1	0
100937	4	1	7	0	28	2196	0	1	0
100947	4	1	7	0	28	2196	0	1	0
100957	4	1	7	0	28	2196	0	1	0
100967	4	1	7	0	28	2196	0	1	0
100977	4	1	7	0	28	2196	0	1	0
100987	4	1	7	0	28	2196	0	1	0
100997	4	1	7	0	28	2196	0	1	0
101007	4	1	7	0	28	2196	0	1	0
101017	4	1	7	0	28	2196	0	1	0
101027	4	1	7	0	28	2196	0	1	0
101037	4	1	7	0	28	2196	0	1	0
101047	4	1	7	0	28	2196	0	1	0
101057	4	1	7	0	28	2196	0	1	0
101067	4	1	7	0	28	2196	0	1	0
101077	4	1	7	0	28	2196	0	1	0
101087	4	1	7	0	28	2196	0	1	0
101097	4	1	7	0	28	2196	0	1	0
101107	4	1	7	0	28	2196	0	1	0
101117	4	1	7	0	28	2196	0	1	0
101127	4	1	7	0	28	2196	0	1	0
101129	4	1	7	0	28	2196	0	1	0
101137	4	1	7	0	28	2196	0	1	0
